"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000022840",1812.56672576679,-1.39013017854898,0.0556427615880902,-24.9831269849575,9.32629692319905e-138,7.27253778064061e-136,"9921","9921","9921"
"ENSG00000075213",5605.07446406258,1.13270774580574,0.0455250137237913,24.8809973496787,1.19488926265178e-136,9.26856734366421e-135,"10371","10371","10371"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.0885452911283441,-24.8118167468881,6.68401138793195e-136,5.15753716415399e-134,"8508","8508","8508"
"ENSG00000112186",594.764952135933,-2.53736074346002,0.102393456215426,-24.7804970868613,1.4549905939067e-135,1.11685684234359e-133,"10486","10486","10486"
"ENSG00000112245",6125.61860488633,1.14057903778714,0.0461089576742363,24.7366042374114,4.32101302605096e-135,3.29964196776886e-133,"7803","7803","7803"
"ENSG00000197594",381.182790486167,-3.06334361005129,0.123854621125926,-24.7333816227715,4.68015432618227e-135,3.55546981748837e-133,"5167","5167","5167"
"ENSG00000172216",1647.22428540748,1.97002714131592,0.0797054373326944,24.7163456753011,7.1365491580645e-135,5.39376725597716e-133,"1051","1051","1051"
"ENSG00000112893",4969.97864352219,1.16532397139474,0.0471548203527786,24.7127221072337,7.80629363656864e-135,5.86985487835452e-133,"4124","4124","4124"
"ENSG00000095303",4934.95564410681,1.44995612065383,0.0587754222071302,24.6694292649068,2.27741200675917e-134,1.70378163226481e-132,"5742","5742","5742"
"ENSG00000013810",552.986640142839,-2.54495894956265,0.103319860091495,-24.6318466489304,5.76033024210365e-134,4.28766399535978e-132,"10460","10460","10460"
"ENSG00000166086",1065.59139838825,-1.65755720344774,0.0674223905740307,-24.5846697118774,1.84275696286223e-133,1.36475136274691e-131,"83700","83700","83700"
"ENSG00000163110",1686.05792564461,-1.59121459286833,0.0647776273810738,-24.564261724307,3.04531979234102e-133,2.24409615497609e-131,"10611","10611","10611"
"ENSG00000150471",361.934827073375,4.01054310964166,0.163786564865167,24.486398581857,2.06226406106266e-132,1.51212177770853e-130,"23284","23284","23284"
"ENSG00000126787",369.945435388785,-3.10771858196601,0.127266680618886,-24.418948988482,1.07604412933493e-131,7.85086058323674e-130,"9787","9787","9787"
"ENSG00000174780",2113.12662726014,-1.48883912807099,0.0610140106354632,-24.4015942004907,1.64482691133677e-131,1.19416054282174e-129,"6731","6731","6731"
"ENSG00000057608",3760.72007296674,-1.11098041988072,0.0455393831175848,-24.3960357787922,1.88415815019332e-131,1.36121190282104e-129,"2665","2665","2665"
"ENSG00000180801",1754.25149799141,-1.79259333192012,0.0735280592058837,-24.3797177741457,2.80698084936586e-131,2.01801384185142e-129,"79642","79642","79642"
"ENSG00000130176",930.891057346889,-1.89412540596341,0.0777152673586022,-24.3726293473756,3.33738651027296e-131,2.38768943633024e-129,"1264","1264","1264"
"ENSG00000070669",959.561594045913,-2.1388580617598,0.0878714946867939,-24.3407497435143,7.26431584775836e-131,5.17205251035086e-129,"440","440","440"
"ENSG00000085832",605.654170098824,-2.0867969772173,0.0858107006219357,-24.3186101744036,1.24600769054148e-130,8.82868333807711e-129,"2060","2060","2060"
"ENSG00000182871",6966.04805606542,1.04719561627751,0.0431513606011133,24.2679628565523,4.27341049275669e-130,3.01347004029895e-128,"80781","80781","80781"
"ENSG00000183955",461.365005299309,-2.45277601863988,0.101351264240863,-24.2007441842148,2.1849490792484e-129,1.53341807285538e-127,"387893","387893","387893"
"ENSG00000137872",1248.4907971535,1.80789895932619,0.074781099371399,24.1758809983161,3.99089474614992e-129,2.78757378050984e-127,"80031","80031","80031"
"ENSG00000120802",815.817509505704,-1.92923573293469,0.0798965345287481,-24.1466760018298,8.09179149923173e-129,5.62532184507911e-127,"7112","7112","7112"
"ENSG00000176619",2255.35802338392,-1.25066284647467,0.0518521047389724,-24.1198086899385,1.54924839806401e-128,1.07196351599377e-126,"84823","84823","84823"
"ENSG00000143248",679.495343922114,2.03805120067571,0.0845080260036238,24.1166584649406,1.67176163516929e-128,1.15132817659463e-126,"8490","8490","8490"
"ENSG00000138778",450.871623803202,-2.60090358368587,0.107886183106644,-24.107846888187,2.06826294987344e-128,1.41777020256906e-126,"1062","1062","1062"
"ENSG00000136108",749.956363794828,-2.02783183744228,0.0841211179846006,-24.1060970898354,2.15752941399827e-128,1.47211428256975e-126,"26586","26586","26586"
"ENSG00000132510",1120.05262837464,2.03191724765717,0.0843251897404046,24.0962072414238,2.73937410475752e-128,1.86050209935098e-126,"23135","23135","23135"
"ENSG00000206538",1272.58071138268,-1.63652025659166,0.0679238770625403,-24.0934458892099,2.92817095349665e-128,1.97960474828595e-126,"389136","389136","389136"
"ENSG00000138160",450.256121980529,-2.57259579571849,0.106782845563828,-24.0918452971996,3.04349548090645e-128,2.04817517797257e-126,"3832","3832","3832"
"ENSG00000183087",7251.69353875924,-1.2849364530134,0.0533739685849097,-24.074216084743,4.65667215907322e-128,3.11954701274641e-126,"2621","2621","2621"
"ENSG00000138685",3034.69182901513,1.52420420879553,0.0634942650784573,24.0053839021861,2.44313318998124e-127,1.62927135538206e-125,"2247","2247","2247"
"ENSG00000196954",1646.04498038007,1.47071757768884,0.0612758541366746,24.0015842848708,2.67685637935074e-127,1.77709501436357e-125,"837","837","837"
"ENSG00000103241",3621.65221195857,1.20921997390529,0.0505707419038475,23.9114541013544,2.32800746908178e-126,1.53857282866939e-124,"2294","2294","2294"
"ENSG00000170017",5496.29709942867,-1.21291838805345,0.0507353267391967,-23.9067818423329,2.60365719473328e-126,1.71306695249906e-124,"214","214","214"
"ENSG00000152578",320.281587756857,4.79254759634828,0.200589345256417,23.8923338137521,3.67966235779906e-126,2.410260614633e-124,"2893","2893","2893"
"ENSG00000077238",1496.22837370371,1.84493643111729,0.0773561322366601,23.8499053374718,1.01493274485374e-125,6.61861893524532e-124,"3566","3566","3566"
"ENSG00000130227",1119.09057857363,-1.53811627952378,0.0645646598443215,-23.8228821034988,1.93496363723427e-125,1.25627727249157e-123,"23039","23039","23039"
"ENSG00000124795",1373.42152304554,-1.49727045988501,0.0628971093232686,-23.8050758770101,2.95905732191725e-125,1.91274503554458e-123,"7913","7913","7913"
"ENSG00000137807",569.129258708053,-2.41742148080743,0.10165055831139,-23.7816842422257,5.16764191092709e-125,3.32579504293639e-123,"9493","9493","9493"
"ENSG00000133657",7582.2834927043,1.1191699601151,0.0470619449342595,23.7807842765202,5.27963243403378e-125,3.38309664403434e-123,"79572","79572","79572"
"ENSG00000105894",2459.30427166169,1.24018258396431,0.0523204597134581,23.7035872917856,3.31128581499102e-124,2.11262901910553e-122,"5764","5764","5764"
"ENSG00000164050",1279.7844491408,1.6110910590942,0.0680399171084727,23.678615841429,5.98938098267918e-124,3.80480590184163e-122,"5364","5364","5364"
"ENSG00000169679",337.231679499979,-3.03236821343323,0.128306142161082,-23.6338507444659,1.73024352349818e-123,1.09443472314662e-121,"699","699","699"
"ENSG00000026025",27065.0508484239,-0.912827155229008,0.0386345648007804,-23.6272146440891,2.02456847884709e-123,1.27513206159182e-121,"7431","7431","7431"
"ENSG00000058668",11001.8331862377,-1.21109966485233,0.0512947020221249,-23.6106189744498,2.99824904897006e-123,1.88034870143493e-121,"493","493","493"
"ENSG00000244405",708.442649750106,-1.9472699787068,0.0824915531531331,-23.6056893618185,3.36899873857346e-123,2.10391116140236e-121,"2119","2119","2119"
"ENSG00000137962",747.210466132633,-2.18043253928494,0.0923899176710861,-23.6003299304522,3.82416658738279e-123,2.37808300273618e-121,"9411","9411","9411"
"ENSG00000235162",2094.46407356622,-1.5896753312423,0.0673979767652245,-23.5863954311242,5.31583850898956e-123,3.2917994935079e-121,"387882","387882","387882"
"ENSG00000180398",6314.02540084802,-0.968905072912002,0.0411329191809808,-23.5554658459545,1.10346175287436e-122,6.8045269095658e-121,"90411","90411","90411"
"ENSG00000188229",4439.01233276079,-1.17289193018338,0.0497935161206686,-23.5551136284695,1.11267137770513e-122,6.83272948525758e-121,"10383","10383","10383"
"ENSG00000126247",4295.38198573447,-1.12665802001638,0.0479216952005149,-23.5103957675578,3.19309817492224e-122,1.95269215361012e-120,"826","826","826"
"ENSG00000177283",725.828163002343,1.92278426747886,0.0818341350411867,23.4961152398218,4.4693186511908e-122,2.72185199509297e-120,"8325","8325","8325"
"ENSG00000106546",1554.54278579126,1.74256160809295,0.0741982441909041,23.485213526206,5.77643601323986e-122,3.50342032770079e-120,"196","196","196"
"ENSG00000138180",359.368768496895,-3.18369269399599,0.135565738264639,-23.4844934623604,5.87512907678352e-122,3.54867427596867e-120,"55165","55165","55165"
"ENSG00000148700",4285.82315131084,0.987803436205795,0.0420932441058217,23.4670303320522,8.85896130206189e-122,5.32911721101176e-120,"120","120","120"
"ENSG00000076382",405.631109926366,-2.73533208683856,0.116590496909272,-23.4610209180868,1.02030812322573e-121,6.1127240325613e-120,"10615","10615","10615"
"ENSG00000184743",1576.71654061342,-1.673011799603,0.0713119456670527,-23.4604705278145,1.03359250748454e-121,6.16724144749277e-120,"25923","25923","25923"
"ENSG00000154380",2793.82588213183,-1.19258973686295,0.0508599229830153,-23.4485163743015,1.3687898911034e-121,8.13436508672657e-120,"55740","55740","55740"
"ENSG00000197063",1329.11793708827,1.50802309724345,0.0643482369913416,23.435344428261,1.86500320358681e-121,1.10387217728765e-119,"4097","4097","4097"
"ENSG00000206053",1065.6150476661,-1.55143336956978,0.0663293028086073,-23.3898639647462,5.4195587552913e-121,3.19493827741933e-119,"90861","90861","90861"
"ENSG00000102996",367.71965591051,3.29631501666739,0.140991825566652,23.3794761038049,6.91279269528941e-121,4.05899357542531e-119,"4324","4324","4324"
"ENSG00000114850",6573.62781699394,-1.22649686026017,0.0524738517126903,-23.373486417113,7.95377616578446e-121,4.65169655283061e-119,"6747","6747","6747"
"ENSG00000006468",1084.58824621265,1.63286372457197,0.0699908947567709,23.3296592399115,2.21746633183076e-120,1.29173987345936e-118,"2115","2115","2115"
"ENSG00000144959",842.046399250896,-1.7549194764827,0.075229505897189,-23.3275422396237,2.32993955025764e-120,1.35191531857075e-118,"57552","57552","57552"
"ENSG00000150636",342.248144196322,3.13690163022116,0.13460855572656,23.3038800044284,4.04934575454829e-120,2.34036304825619e-118,"79839","79839","79839"
"ENSG00000139734",376.886782058311,-3.00416047367435,0.129060251774159,-23.2771936547226,7.5476507273421e-120,4.34520611013937e-118,"81624","81624","81624"
"ENSG00000114796",586.82411052868,2.29706369421061,0.0986860203283319,23.276485226258,7.67337582441274e-120,4.40039738911264e-118,"54800","54800","54800"
"ENSG00000135862",16125.5325914207,-0.798603373047048,0.0343583787371152,-23.2433369210279,1.66132935320708e-119,9.49018294866896e-118,"3915","3915","3915"
"ENSG00000116649",2058.93095814472,-1.26360906970571,0.0543785212954511,-23.2372826550437,1.91282396409635e-119,1.08846330435722e-117,"6723","6723","6723"
"ENSG00000110880",6781.52826557586,-2.30396361180706,0.0992541026403721,-23.2127796284152,3.38283925297553e-119,1.91754941962898e-117,"23603","23603","23603"
"ENSG00000176871",1861.28624007398,-1.23304467355576,0.0532259967321007,-23.1662110483712,9.98034858878527e-119,5.63564664756771e-117,"55884","55884","55884"
"ENSG00000204442",1421.22478534737,1.37954615937504,0.0595544409569215,23.164454861946,1.03955329802541e-118,5.8476856894269e-117,"728215","728215","728215"
"ENSG00000129103",934.87592416046,-1.63898221669725,0.0710731354279728,-23.0605024926504,1.15405741747751e-117,6.46710958889106e-116,"25870","25870","25870"
"ENSG00000128510",1166.4932771937,-1.8721562788194,0.0812096572211125,-23.0533700409794,1.36076166869982e-117,7.59655510352196e-116,"51200","51200","51200"
"ENSG00000149090",2611.48986608744,1.09841367904008,0.0477211707594035,23.0173246288941,3.1265248774553e-117,1.73881976014854e-115,"25891","25891","25891"
"ENSG00000135919",10044.4644777489,1.16541047512212,0.0506988959770965,22.9869004573315,6.30321650162324e-117,3.49236108274148e-115,"5270","5270","5270"
"ENSG00000134690",309.413921089907,-3.19981705199659,0.139249076699004,-22.9790899002741,7.54517751981461e-117,4.16482495457033e-115,"55143","55143","55143"
"ENSG00000167552",10812.5151833947,-0.910283427885652,0.0396244775122982,-22.9727553531306,8.72965066907637e-117,4.80065640152416e-115,"7846","7846","7846"
"ENSG00000159674",5159.79292318195,0.968015547466259,0.0422112971926657,22.9326178498597,2.19711673241768e-116,1.20375860231866e-114,"10417","10417","10417"
"ENSG00000122966",313.167928248048,-3.28379920740642,0.143426651835749,-22.8953208164338,5.1726780976384e-116,2.82351591862943e-114,"11113","11113","11113"
"ENSG00000168036",4218.29547587269,-0.987652038867322,0.0431486183814073,-22.8895402892645,5.90602154976611e-116,3.21191681182483e-114,"1499","1499","1499"
"ENSG00000109805",341.700815482402,-2.9941945237303,0.130956218002876,-22.864088237983,1.05839916731754e-115,5.734811370561e-114,"64151","64151","64151"
"ENSG00000154734",9562.11212507252,0.910907810357334,0.0399021870174961,22.8285183956941,2.38917462905567e-115,1.28980423747335e-113,"9510","9510","9510"
"ENSG00000149218",387.648413542227,-2.53980794411235,0.111380362963503,-22.8030137138679,4.28007450021674e-115,2.30218021840125e-113,"23052","23052","23052"
"ENSG00000133639",1473.73965746496,1.52419413955384,0.0670025633289208,22.7482959431186,1.49184211689912e-114,7.99518877049427e-113,"694","694","694"
"ENSG00000152661",8432.70568175984,1.10493549337211,0.0485992919807795,22.7356294369287,1.99098147490239e-114,1.06315525279389e-112,"2697","2697","2697"
"ENSG00000137267",1001.78841619766,-1.7452759564342,0.0769005469061004,-22.6952346459288,4.99273732383308e-114,2.6564246454387e-112,"7280","7280","7280"
"ENSG00000109323",1222.62423476506,1.65045493352757,0.0727687030854417,22.6808348032489,6.92626494176122e-114,3.67191700401716e-112,"4126","4126","4126"
"ENSG00000024526",333.252157523288,-2.83279348073094,0.125335213693654,-22.6017365531039,4.16660572201996e-113,2.20098333803334e-111,"55635","55635","55635"
"ENSG00000163466",6476.03958199174,-0.959145949665921,0.0425132168074676,-22.5611238502527,1.04435666599282e-112,5.49704590835793e-111,"10109","10109","10109"
"ENSG00000119537",1688.04851863314,1.26962402435539,0.0563138446029367,22.5455042770988,1.48641037587017e-112,7.79598438419025e-111,"2531","2531","2531"
"ENSG00000139112",2652.80420821757,1.1122279637478,0.0493370094164301,22.5434815953277,1.55589940576533e-112,8.13150547594662e-111,"23710","23710","23710"
"ENSG00000105835",1503.36364460365,1.72774504665125,0.0767064947859224,22.5241037473184,2.4098554725408e-112,1.25499823160093e-110,"10135","10135","10135"
"ENSG00000157456",291.436396187751,-3.38030726975265,0.150171741203594,-22.5096096153658,3.34200275517976e-112,1.73431114809293e-110,"9133","9133","9133"
"ENSG00000117228",682.433310695606,-2.205411880696,0.0980998845573224,-22.4812892558229,6.32748903781209e-112,3.27208889260613e-110,"2633","2633","2633"
"ENSG00000137809",2296.53299046555,1.22013009015457,0.0544543069605744,22.4064937790496,3.40191806528633e-111,1.75305833727937e-109,"22801","22801","22801"
"ENSG00000137804",313.592361024413,-3.03835479382931,0.135683455457001,-22.3929644450439,4.60892406269343e-111,2.3667708305218e-109,"51203","51203","51203"
"ENSG00000197747",2061.38259301024,-1.14996176213569,0.0513724071757733,-22.3848136646787,5.53362973302497e-111,2.83175815990701e-109,"6281","6281","6281"
"ENSG00000178031",457.541515040327,-2.56031478409183,0.114560748627432,-22.3489704350515,1.23560001716747e-110,6.30113254429559e-109,"92949","92949","92949"
"ENSG00000170962",442.998331547086,2.42435629912805,0.108571231827892,22.3296379557631,1.90463959123356e-110,9.67950975710352e-109,"80310","80310","80310"
"ENSG00000196924",70062.3830068981,-0.821816480864186,0.036930894474528,-22.2528182043088,1.05923480464197e-109,5.36460568756471e-108,"2316","2316","2316"
"ENSG00000120708",67876.1612526999,0.713984060680542,0.0320975948559384,22.2441607816745,1.28473042330582e-109,6.48436882831548e-108,"7045","7045","7045"
"ENSG00000087586",566.2515951957,-2.02575148884101,0.0911414691647699,-22.2264519916698,1.90618243641693e-109,9.58816271259821e-108,"6790","6790","6790"
"ENSG00000115919",322.712914406034,3.79055529846719,0.170571048675246,22.222735498825,2.07065838099586e-109,1.03800555167064e-107,"8942","8942","8942"
"ENSG00000107796",3674.06604080212,-1.32533352184465,0.0597804165519594,-22.1700282180656,6.6868478683005e-109,3.34070386044111e-107,"59","59","59"
"ENSG00000080573",1593.4319963786,1.24968630723684,0.0564799776358323,22.1261827562059,1.76936915353357e-108,8.8097846570195e-107,"50509","50509","50509"
"ENSG00000176890",325.036329396194,-2.89694781957403,0.131029403215279,-22.1091430510021,2.58123720796838e-108,1.2808846454895e-106,"7298","7298","7298"
"ENSG00000114739",291.174217170139,3.56367290530309,0.161345201862138,22.087256789626,4.19084420809933e-108,2.07263966238147e-106,"93","93","93"
